1.069726967770509418e+03 0.000000000000000000e+00 9.636350209665623652e+02
0.000000000000000000e+00 1.069447642152430717e+03 4.727982144442501067e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
