-0.9999999998982612,1.3443428902442885e-05,-4.76989020017415e-06,-3.0234431749828267e-05
1.4219849036088394e-05,0.9659360480139458,-0.25878089370159507,-1.0705289650585945
1.1285063436286442e-06,-0.2587808937430941,-0.9659360481068361,0.26488474351634905
0.0,0.0,0.0,1.0
-0.9999999997452412,1.4939926150322693e-05,-1.692088211100228e-05,5.438317551824148e-07
1.9004889811325767e-05,0.961720747653324,-0.27403139085138756,-1.0663876837135788
1.2179154652556923e-05,-0.27403139110315516,-0.9617207476922487,0.27077090376578894
0.0,0.0,0.0,1.0
-0.9999999998453195,-1.753912669201138e-05,-1.3191118913580618e-06,-4.890143625386449e-06
-1.6409133151368642e-05,0.9573126724881279,-0.2890544011503368,-1.0620762129698937
6.332564292686091e-06,-0.28905440108398023,-0.9573126726278516,0.27643812850651484
0.0,0.0,0.0,1.0
-0.9999999996965946,-1.9267251867797245e-05,1.534874056011224e-05,-7.704073758022506e-06
-2.302156507972184e-05,0.9526659280460168,-0.30401912605990655,-1.0576794141261943
-8.764609095613042e-06,-0.3040191263210176,-0.952665928200535,0.2820956824756488
0.0,0.0,0.0,1.0
-0.9999999998595627,-9.454208364342723e-06,1.3838087455926893e-05,4.004626809388247e-06
-1.3374498019547879e-05,0.9477585822051316,-0.31898851025960506,-1.0532177131588039
-1.0099382305834303e-05,-0.31898851039988463,-0.9477585821984759,0.2877140196159356
0.0,0.0,0.0,1.0
-0.9999999985770401,4.544882603489836e-05,-2.793427820147998e-05,-5.230145946203957e-05
5.216549488191351e-05,0.942674614314329,-0.33371330331003013,-1.0486428389430096
1.116605706206048e-05,-0.3337133042923749,-0.9426746153438014,0.29312033615449185
0.0,0.0,0.0,1.0
-0.9999999998341667,-9.967593002124067e-06,-1.5241846208814995e-05,-5.724100863438691e-06
-4.03036853917329e-06,0.9372977815467591,-0.3485295807980718,-1.0439833709199728
1.7760149648795274e-05,-0.3485295806788437,-0.9372977814314971,0.29859256704895093
0.0,0.0,0.0,1.0
-0.9999999999267423,-1.1009677537099586e-05,5.030149837629294e-06,4.046033074105393e-06
-1.2084872141017547e-05,0.9316679337124392,-0.36331097030773785,-1.0392777067159642
-6.864926767090884e-07,-0.3633109703419113,-0.9316679337772378,0.30403804640661625
0.0,0.0,0.0,1.0
