1.079744169799532074e+03 0.000000000000000000e+00 9.585797750854670767e+02
0.000000000000000000e+00 1.080349772184087897e+03 4.842093440032097647e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
