1.308239956659833979e+03 0.000000000000000000e+00 9.046150368816262244e+02
0.000000000000000000e+00 1.307655298756003049e+03 5.503573955635326911e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
