1.054655126892150975e+03 0.000000000000000000e+00 9.577784897065419045e+02
0.000000000000000000e+00 1.049260618013156090e+03 4.918140429977893291e+02
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
