1.000000000000000000e+00 1.224646799147353207e-16 1.224646799147353207e-16 5.600000000000000533e-01
1.224646799147353207e-16 -1.000000000000000000e+00 0.000000000000000000e+00 2.999999999999999889e-01
1.224646799147353207e-16 1.499759782661857608e-32 -1.000000000000000000e+00 1.799999999999999933e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
